Admitted,Place,Case_Year,Admitted,Found_on,Brought_in_after,City,County,Reason,Reason_edited,Reason_e,First_aid,Species,Species_e,Sex,Sex_e,Age,Age_e,G_O,Disposition,DDate,weight,BCS,attitude,dehydration,head,CNS,cardiopulmonary,GI,musculoskeletal,integument,body,forelimb,forelimb_e,hindlimb,hindlimb_e,treatment,Heat,Fluids,NSAID,Antibiotic,Steroid,treatment_e,admit_date,found_date,ID,r,Disposition_binary,F_Aid,month,season
2000-11-04,Lindsey,2000,2000-11-04,2000-11-04,0,El Cerrito,Contra Costa County,FLEW INTO WINDOW(WORK PHONE- 415 744-1178),window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died +24hr,2000-11-06 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, LMOM Lisa",1.0,1.0,0.0,0.0,0.0,yes,2000-11-04,2000-11-04,1922_ANHU,window hit,Died,No,11,Fall
2000-11-05,Lindsey,2000,2000-11-05,2000-11-05,0,Walnut Creek,Contra Costa County,Found in kitchen window in house.  Wasn?t flying away from her.,flew into the house,found inside,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,2000-11-06 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2000-11-05,2000-11-05,1923_ANHU,found inside,Released,No,11,Fall
2000-11-05,Lindsey,2000,2000-11-05,2000-11-05,0,Walnut Creek,Contra Costa County,Flew into window.,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2000-11-06 00:00:00,4.30,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar +, LMOM Robin",1.0,1.0,0.0,0.0,0.0,yes,2000-11-05,2000-11-05,1924_ANHU,window hit,Died,No,11,Fall
2000-11-09,Lindsey,2000,2000-11-09,2000-11-07,2,Alamo,Contra Costa County,"hit a window-better next morning, perching and eating, but worse today",window hit,window hit,sugar water,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2000-11-09 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, died soon after intake",1.0,0.0,0.0,0.0,0.0,yes,2000-11-09,2000-11-07,1926_ANHU,window hit,Died,Yes,11,Fall
2000-11-13,Lindsey,2000,2000-11-13,2000-11-13,0,Benicia,Solano County,On ground. Dog stepped on it.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died +24hr,2000-11-15 00:00:00,3.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar +, 2mg/kg dex elixir (0.08cc) po",1.0,1.0,0.0,0.0,1.0,yes,2000-11-13,2000-11-13,1928_ANHU,found on the ground,Died,No,11,Fall
2000-11-28,Lindsey,2000,2000-11-28,2000-11-28,0,Concord,Contra Costa County,Lying on the ground.  Fluttered a little bit in the bushes.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2000-11-28 00:00:00,4.30,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, called SM",1.0,1.0,0.0,0.0,0.0,yes,2000-11-28,2000-11-28,1930_ANHU,found on the ground,Died,No,11,Fall
2000-12-04,Lindsey,2000,2000-12-04,2000-12-04,0,Walnut Creek,Contra Costa County,on ground near transformer,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2000-12-04 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Necktar+",1.0,0.0,0.0,0.0,0.0,yes,2000-12-04,2000-12-04,1932_ANHU,found on the ground,Died,No,12,Winter
2000-12-19,Lindsey,2000,2000-12-19,2000-12-19,0,Oakland,Alameda County,"found on the sidewalk on back, breathing heavy with eyes closed",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2000-12-20 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2000-12-19,2000-12-19,1934_ANHU,found on the ground,Died,No,12,Winter
2000-12-26,Lindsey,2000,2000-12-26,2000-12-26,0,El Sobrante,Contra Costa County,cat playing with it,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2000-12-27 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, cleaned wound w/ dilute nolvasan, Nektar+ w/ Cefa-drop, called Robin",1.0,1.0,0.0,0.0,0.0,yes,2000-12-26,2000-12-26,1935_ANHU,caught by domestic animal,Died,No,12,Winter
2000-12-29,Lindsey,2000,2000-12-29,2000-12-29,0,Walnut Creek,Contra Costa County,"Flew into the St. Matthew?s Lutheran church office building (Wagner Center) yesterday, found it caught in the cobwebs today.",found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2000-12-29 00:00:00,4.40,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar Plus, died during initial treatment",1.0,1.0,0.0,0.0,0.0,yes,2000-12-29,2000-12-29,1936_ANHU,found on the ground,Died,Yes,12,Winter
2001-01-06,Lindsey,2001,2001-01-06,2001-01-06,0,Walnut Creek,Contra Costa County,"Hit the window and fell to the ground. Wasn?t moving, just breathing.Picked up and put in box.",window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2001-01-09 00:00:00,4.40,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, 2mg/kg dex elixir (0.08cc) po, Nektar+, called Lisa Windflower",1.0,1.0,0.0,0.0,1.0,yes,2001-01-06,2001-01-06,1937_ANHU,window hit,Released,No,1,Winter
2001-01-10,Lindsey,2001,2001-01-10,2001-01-09,1,Moraga,Contra Costa County,"found on front porch,  No cats or windows nearby.",found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2001-01-10 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2001-01-10,2001-01-09,1938_ANHU,found on the ground,Died,Yes,1,Winter
2001-01-17,Lindsey,2001,2001-01-17,2001-01-17,0,Lafayette,Contra Costa County,just outside window,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died +24hr,2001-01-21 00:00:00,4.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, 0.01cc dex elixir (0.1mg/ml @ 0.25mg/kg), Nektar+, called Lisa",1.0,1.0,0.0,0.0,1.0,yes,2001-01-17,2001-01-17,1940_ANHU,window hit,Died,No,1,Winter
2001-01-24,Lindsey,2001,2001-01-24,2001-01-24,0,Walnut Creek,Contra Costa County,Cat caught; cat brought it in; bird didn?t fly when taken outside,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2001-02-05 00:00:00,4.40,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, lrs po, clavamox",1.0,0.0,0.0,0.0,0.0,yes,2001-01-24,2001-01-24,1945_ANHU,caught by domestic animal,Released,No,1,Winter
2001-01-25,Lindsey,2001,2001-01-25,2001-01-25,0,Vallejo,Solano County,"Sitting on the bird feeder in the rain, wobbling, picked it up off the feeder without problem. Appeared to be extremely weak. Would like it to be released back where it was found.",found at the feeder,suspect torpor-like state,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2001-01-26 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2001-01-25,2001-01-25,1946_ANHU,suspect torpor-like state,Died,No,1,Winter
2001-01-28,Lindsey,2001,2001-01-28,2001-01-28,0,Walnut Creek,Contra Costa County,Flew into window,window hit,window hit,sugar water,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2001-01-28 00:00:00,4.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, 2mg/kg dex elixir (0.08cc) po, beuthanasia 0.05cc",1.0,0.0,0.0,0.0,1.0,yes,2001-01-28,2001-01-28,1947_ANHU,window hit,Died,Yes,1,Winter
2001-01-28,Lindsey,2001,2001-01-28,2001-01-28,0,Alamo,Contra Costa County,"Sitting on the road, unable to fly",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized +24hr,2001-02-13 00:00:00,3.30,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar Plus, LMOM for Robin Pulich",1.0,1.0,0.0,0.0,0.0,yes,2001-01-28,2001-01-28,1948_ANHU,found on the ground,Died,No,1,Winter
2001-02-04,Lindsey,2001,2001-02-04,2001-02-03,1,Newark,Alameda County,In nest. Cut nest down while trimming tree. Mother wouldn?t come back,nest cut from the tree,nest-related,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-03-10 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, fluids food (1pt Nekton Lori, 1 pt Nekton I 10 parts water  called Robin left message (sdf)",1.0,1.0,0.0,0.0,0.0,yes,2001-02-04,2001-02-03,1949_ANHU,nest-related,Released,Yes,2,Winter
2001-02-04,Lindsey,2001,2001-02-04,2001-02-03,1,Newark,Alameda County,In nest. Cut nest down while trimming tree. Mother wouldn?t come back,nest cut from the tree,nest-related,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-03-10 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, fluids food (1pt Nekton Lori, 1 pt Nekton I 10 parts water (sdf) called robin left message",1.0,1.0,0.0,0.0,0.0,yes,2001-02-04,2001-02-03,1950_ANHU,nest-related,Released,Yes,2,Winter
2001-02-04,Lindsey,2001,2001-02-04,2001-02-04,0,Pittsburg,Contra Costa County,found in grass in apartment complex,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-03-17 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, (1pt Nekton Lori, 1 pt Nekton I 10 parts water)",1.0,0.0,0.0,0.0,0.0,yes,2001-02-04,2001-02-04,1951_ANHU,found on the ground,Released,No,2,Winter
2001-02-08,Lindsey,2001,2001-02-08,2001-02-08,0,Pleasant Hill,Contra Costa County,Flew into classroom and crashed into window.  stunned head twisted,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2001-02-11 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"observe overnight check flight, heat, Nektar +, LMOM Lisa",1.0,1.0,0.0,0.0,0.0,yes,2001-02-08,2001-02-08,1953_ANHU,window hit,Released,No,2,Winter
2001-02-08,Lindsey,2001,2001-02-08,2001-02-08,0,Pleasant Hill,Contra Costa County,Flew into classroom and crashed into window.  (This is not a duplicate record),window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2001-02-11 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar +, observe overnight check flight, LMOM Lisa",1.0,1.0,0.0,0.0,0.0,yes,2001-02-08,2001-02-08,1954_ANHU,window hit,Released,No,2,Winter
2001-02-11,Lindsey,2001,2001-02-11,2001-02-11,0,Pleasant Hill,Contra Costa County,"Sitting on ground next to female. Female flew off, but male just sat on ground",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2001-02-12 00:00:00,4.50,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar + LMOM for Robin",1.0,1.0,0.0,0.0,0.0,yes,2001-02-11,2001-02-11,1956_ANHU,found on the ground,Died,No,2,Winter
2001-02-14,Lindsey,2001,2001-02-14,2001-02-13,1,Pleasanton,Alameda County,on soccer field at 4:30PM.  Left and came back later and still on the ground,found on the ground,found on the ground,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-03-10 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, called Robin, swabbed sugar water off face & neck w/ hot water",1.0,1.0,0.0,0.0,0.0,yes,2001-02-14,2001-02-13,1957_ANHU,found on the ground,Released,Yes,2,Winter
2001-02-14,Lindsey,2001,2001-02-14,2001-02-14,0,Dublin,Alameda County,"Found about 12:30, had hit the window about 12:15 , Was sitting on ground about 20-30 minutes.",window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2001-02-14 00:00:00,4.50,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2001-02-14,2001-02-14,1958_ANHU,window hit,Released,No,2,Winter
2001-02-15,Lindsey,2001,2001-02-15,2001-02-15,0,Walnut Creek,Contra Costa County,possibly hit window.,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2001-02-15 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2001-02-15,2001-02-15,1959_ANHU,window hit,Died,No,2,Winter
2001-02-17,Lindsey,2001,2001-02-17,2001-02-17,0,Berkeley,Alameda County,"FOUND IN PATIO, NEAR WINDOW-POSSIBLY HIT WINDOW. FLUTTERING, BUT NOT FLYING, HEAD TILTED TO SIDE",window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized +24hr,2001-02-20 00:00:00,4.60,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar +, 2mg/kg dex elixir (0.09cc of 0.1mg/ml), admin BNP R eye, LMOM Robin",1.0,1.0,0.0,0.0,1.0,yes,2001-02-17,2001-02-17,1960_ANHU,window hit,Died,No,2,Winter
2001-02-22,Lindsey,2001,2001-02-22,2001-02-22,0,Concord,Contra Costa County,Hit window,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized +24hr,2001-03-01 00:00:00,5.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat Nektar+,1.0,1.0,0.0,0.0,0.0,yes,2001-02-22,2001-02-22,1962_ANHU,window hit,Died,No,2,Winter
2001-02-24,Lindsey,2001,2001-02-24,2001-02-24,0,Oakley,Contra Costa County,Sitting on ground; fledge,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2001-03-17 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Necktar+",1.0,0.0,0.0,0.0,0.0,yes,2001-02-24,2001-02-24,1964_ANHU,found on the ground,Released,No,2,Winter
2001-02-25,Lindsey,2001,2001-02-25,2001-02-25,0,Berkeley,Alameda County,sitting on sidewalk with wings spread out,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Died in 24hr,2001-02-26 00:00:00,3.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Nektar +, splinted wing with tegaderm",0.0,1.0,0.0,0.0,0.0,yes,2001-02-25,2001-02-25,1965_ANHU,found on the ground,Died,No,2,Winter
2001-03-03,Lindsey,2001,2001-03-03,2001-03-03,0,Concord,Contra Costa County,"Hit glass window and fell to ground unconscious.  Picked up and held in hand, then put in box",window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2001-03-04 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, need to stain eyes & call SM",1.0,0.0,0.0,0.0,0.0,yes,2001-03-03,2001-03-03,1969_ANHU,window hit,Died,No,3,Spring
2001-03-03,Lindsey,2001,2001-03-03,2001-03-03,0,Concord,Contra Costa County,"Found on ground.  Assume it hit glass also.  Tongue hanging in and out with blood on it.  Breathing heavy, moving little",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2001-03-07 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, need to stain eyes & call SM",1.0,0.0,0.0,0.0,0.0,yes,2001-03-03,2001-03-03,1970_ANHU,found on the ground,Released,No,3,Spring
2001-03-05,Lindsey,2001,2001-03-05,2001-03-04,1,Concord,Contra Costa County,"Mother didn?t return all day, brought nest in after she didn?t return by morning of 3/5, bad storms that day.",found in the nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Died +24hr,2001-03-07 00:00:00,1.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, called SM .25 tsp NektonI & .25 tsp bugs .50 tsp water (sdf)",1.0,0.0,0.0,0.0,0.0,yes,2001-03-05,2001-03-04,1972_ANHU,nest-related,Died,No,3,Spring
2001-03-06,Lindsey,2001,2001-03-06,2001-03-05,1,Concord,Contra Costa County,"flew toward son, bird landed on  finger difficulty flying",found on the ground,unknown,water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized +24hr,2001-03-19 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, LMOM for Janet, will poss send w/ Marilyn Ellis if Janet unavailable",1.0,1.0,0.0,0.0,0.0,yes,2001-03-06,2001-03-05,1973_ANHU,unknown,Died,Yes,3,Spring
2001-03-06,Lindsey,2001,2001-03-06,2001-03-06,0,Alameda,Alameda County,co-worker reported seeing the hummingbird hit a glass window; bird was lying on its back when found,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Died in 24hr,2001-03-07 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2001-03-06,2001-03-06,1974_ANHU,window hit,Died,No,3,Spring
2001-03-07,Lindsey,2001,2001-03-07,2001-03-07,0,Benicia,Solano County,On a branch.  Could only fly a few feet.  No nest visible.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2001-03-23 00:00:00,4.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar +, called SM",1.0,1.0,0.0,0.0,0.0,yes,2001-03-07,2001-03-07,1975_ANHU,found on the ground,Released,No,3,Spring
2001-03-08,Lindsey,2001,2001-03-08,2001-03-08,0,Walnut Creek,Contra Costa County,Just sitting on ground,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2001-03-23 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2001-03-08,2001-03-08,1976_ANHU,found on the ground,Released,No,3,Spring
2001-03-09,Lindsey,2001,2001-03-09,2001-03-09,0,Berkeley,Alameda County,found not moving on ground,found on the ground,found on the ground,water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,2001-04-16 00:00:00,4.60,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2001-03-09,2001-03-09,1977_ANHU,found on the ground,Released,Yes,3,Spring
2001-03-10,Lindsey,2001,2001-03-10,2001-03-10,0,Concord,Contra Costa County,on cement lying there. no nest around there.,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-05-23 00:00:00,2.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, LM for Marilyn Ellis, then Betty Watson",1.0,0.0,0.0,0.0,0.0,yes,2001-03-10,2001-03-10,1978_ANHU,found on the ground,Released,No,3,Spring
2001-03-11,Lindsey,2001,2001-03-11,2001-03-11,0,Walnut Creek,Contra Costa County,found on the grass underneath an ash tree - donor could not locate the nest. She does have a lot of hummers in her yard.,fell out of a nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Died +24hr,2001-03-16 00:00:00,3.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, called SM LM, then noticed sign",1.0,0.0,0.0,0.0,0.0,yes,2001-03-11,2001-03-11,1979_ANHU,nest-related,Died,No,3,Spring
2001-03-11,Lindsey,2001,2001-03-11,2001-03-11,0,San Ramon,Contra Costa County,"lying on the ground, looks like couldn?t move wing",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Died in 24hr,2001-03-11 00:00:00,5.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2001-03-11,2001-03-11,1980_ANHU,found on the ground,Died,No,3,Spring
2001-03-11,Lindsey,2001,2001-03-11,2001-03-10,1,Antioch,Contra Costa County,nest fell out of tree,nest fell from the tree,nest-related,"bugs, sugar water",ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-04-12 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+ 5 to 1, called Betty",1.0,1.0,0.0,0.0,0.0,yes,2001-03-11,2001-03-10,1982_ANHU,nest-related,Released,Yes,3,Spring
2001-03-11,Lindsey,2001,2001-03-11,2001-03-10,1,Antioch,Contra Costa County,nest fell out of tree,nest fell from the tree,nest-related,"bugs, sugar water",ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2001-04-12 00:00:00,4.60,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+ 5 to 1  called Betty",1.0,1.0,0.0,0.0,0.0,yes,2001-03-11,2001-03-10,1983_ANHU,nest-related,Released,Yes,3,Spring
2001-03-11,Lindsey,2001,2001-03-11,2001-03-11,0,Pleasant Hill,Contra Costa County,Flew into window,window hit,window hit,nectar,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,2001-03-13 00:00:00,3.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar plus",1.0,1.0,0.0,0.0,0.0,yes,2001-03-11,2001-03-11,1984_ANHU,window hit,Died,Yes,3,Spring
